@relation pacmandirection-weka.filters.unsupervised.attribute.Remove-R4-11-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Remove-R16-19-weka.filters.unsupervised.attribute.Remove-R12-15

@attribute posPacmanX numeric
@attribute posPacmanY numeric
@attribute score numeric
@attribute posGhost1X numeric
@attribute posGhost1Y numeric
@attribute posGhost2X numeric
@attribute posGhost2Y numeric
@attribute posGhost3X numeric
@attribute posGhost3Y numeric
@attribute posGhost4X numeric
@attribute posGhost4Y numeric
@attribute directionPacman {North,South,West,East,Stop,None}

@data
3,12,357,5,6,3,1,13,6,7,1,South
3,11,356,5,6,3,1,13,6,7,1,South
3,10,355,5,6,3,1,13,6,7,1,South
3,9,354,5,6,3,1,13,6,7,1,South
3,8,353,5,6,3,1,13,6,7,1,South
3,7,352,5,6,3,1,13,6,7,1,South
3,6,351,5,6,3,1,13,6,7,1,South
4,6,350,5,6,3,1,13,6,7,1,East
5,6,549,1,1,3,1,13,6,7,1,East
6,6,548,1,1,3,1,13,6,7,1,East
6,5,547,1,1,3,1,13,6,7,1,South
6,4,546,1,1,3,1,13,6,7,1,South
6,3,545,1,1,3,1,13,6,7,1,South
7,3,544,1,1,3,1,13,6,7,1,East
8,3,543,1,1,3,1,13,6,7,1,East
9,3,542,1,1,3,1,13,6,7,1,East
10,3,541,1,1,3,1,13,6,7,1,East
11,3,540,1,1,3,1,13,6,7,1,East
12,3,539,1,1,3,1,13,6,7,1,East
13,3,538,1,1,3,1,13,6,7,1,East
13,4,537,1,1,3,1,13,6,7,1,North
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,5,6,5,12,13,6,13,12,Stop
13,10,-3,5,6,5,12,13,6,13,12,East
14,10,-4,5,6,5,12,13,6,13,12,East
15,10,-5,5,6,5,12,13,6,13,12,East
15,9,-6,5,6,5,12,13,6,13,12,South
15,10,-7,5,6,5,12,13,6,13,12,North
15,11,-8,5,6,5,12,13,6,13,12,North
15,12,-9,5,6,5,12,13,6,13,12,North
15,13,-10,5,6,5,12,13,6,13,12,North
15,14,-11,5,6,5,12,13,6,13,12,North
14,14,-12,5,6,5,12,13,6,13,12,West
13,14,-13,5,6,5,12,13,6,13,12,West
12,14,-14,5,6,5,12,13,6,13,12,West
11,14,-15,5,6,5,12,13,6,13,12,West
10,14,-16,5,6,5,12,13,6,13,12,West
10,13,-17,5,6,5,12,13,6,13,12,South
10,12,-18,5,6,5,12,13,6,13,12,South
9,12,-19,5,6,5,12,13,6,13,12,West
8,12,-20,5,6,5,12,13,6,13,12,West
7,12,-21,5,6,5,12,13,6,13,12,West
6,12,-22,5,6,5,12,13,6,13,12,West
5,12,177,5,6,3,1,13,6,13,12,West
6,12,176,5,6,3,1,13,6,13,12,East
7,12,175,5,6,3,1,13,6,13,12,East
8,12,174,5,6,3,1,13,6,13,12,East
9,12,173,5,6,3,1,13,6,13,12,East
10,12,172,5,6,3,1,13,6,13,12,East
11,12,171,5,6,3,1,13,6,13,12,East
12,12,170,5,6,3,1,13,6,13,12,East
13,12,369,5,6,3,1,13,6,7,1,East
12,12,368,5,6,3,1,13,6,7,1,West
11,12,367,5,6,3,1,13,6,7,1,West
10,12,366,5,6,3,1,13,6,7,1,West
10,13,365,5,6,3,1,13,6,7,1,North
10,14,364,5,6,3,1,13,6,7,1,North
11,14,363,5,6,3,1,13,6,7,1,East
12,14,362,5,6,3,1,13,6,7,1,East
13,14,361,5,6,3,1,13,6,7,1,East
14,14,360,5,6,3,1,13,6,7,1,East
15,14,359,5,6,3,1,13,6,7,1,East
15,13,358,5,6,3,1,13,6,7,1,South
15,12,357,5,6,3,1,13,6,7,1,South
15,11,356,5,6,3,1,13,6,7,1,South
15,10,355,5,6,3,1,13,6,7,1,South
15,9,354,5,6,3,1,13,6,7,1,South
15,8,353,5,6,3,1,13,6,7,1,South
15,7,352,5,6,3,1,13,6,7,1,South
14,7,351,5,6,3,1,13,6,7,1,West
14,7,350,5,6,3,1,13,6,7,1,West
14,7,349,5,6,3,1,13,6,7,1,West
14,6,348,5,6,3,1,13,6,7,1,South
13,6,547,5,6,3,1,5,1,7,1,West
12,6,546,5,6,3,1,5,1,7,1,West
13,6,545,5,6,3,1,5,1,7,1,East
14,6,544,5,6,3,1,5,1,7,1,East
14,7,543,5,6,3,1,5,1,7,1,North
14,8,542,5,6,3,1,5,1,7,1,North
13,8,541,5,6,3,1,5,1,7,1,West
12,8,540,5,6,3,1,5,1,7,1,West
11,8,539,5,6,3,1,5,1,7,1,West
10,8,538,5,6,3,1,5,1,7,1,West
9,8,537,5,6,3,1,5,1,7,1,West
8,8,536,5,6,3,1,5,1,7,1,West
7,8,535,5,6,3,1,5,1,7,1,West
6,8,534,5,6,3,1,5,1,7,1,West
5,8,533,5,6,3,1,5,1,7,1,West
4,8,532,5,6,3,1,5,1,7,1,West
4,7,531,5,6,3,1,5,1,7,1,South
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,5,6,5,12,13,6,13,12,Stop
13,10,-3,5,6,5,12,13,6,13,12,East
14,10,-4,5,6,5,12,13,6,13,12,East
15,10,-5,5,6,5,12,13,6,13,12,East
15,11,-6,5,6,5,12,13,6,13,12,North
15,12,-7,5,6,5,12,13,6,13,12,North
15,13,-8,5,6,5,12,13,6,13,12,North
15,14,-9,5,6,5,12,13,6,13,12,North
14,14,-10,5,6,5,12,13,6,13,12,West
13,14,-11,5,6,5,12,13,6,13,12,West
12,14,-12,5,6,5,12,13,6,13,12,West
11,14,-13,5,6,5,12,13,6,13,12,West
10,14,-14,5,6,5,12,13,6,13,12,West
10,13,-15,5,6,5,12,13,6,13,12,South
10,12,-16,5,6,5,12,13,6,13,12,South
11,12,-17,5,6,5,12,13,6,13,12,East
12,12,-18,5,6,5,12,13,6,13,12,East
13,12,181,5,6,5,12,13,6,7,1,East
12,12,180,5,6,5,12,13,6,7,1,West
11,12,179,5,6,5,12,13,6,7,1,West
10,12,178,5,6,5,12,13,6,7,1,West
9,12,177,5,6,5,12,13,6,7,1,West
8,12,176,5,6,5,12,13,6,7,1,West
7,12,175,5,6,5,12,13,6,7,1,West
6,12,174,5,6,5,12,13,6,7,1,West
5,12,373,5,6,3,1,13,6,7,1,West
6,12,372,5,6,3,1,13,6,7,1,East
7,12,371,5,6,3,1,13,6,7,1,East
8,12,370,5,6,3,1,13,6,7,1,East
8,13,369,5,6,3,1,13,6,7,1,North
8,14,368,5,6,3,1,13,6,7,1,North
7,14,367,5,6,3,1,13,6,7,1,West
6,14,366,5,6,3,1,13,6,7,1,West
5,14,365,5,6,3,1,13,6,7,1,West
4,14,364,5,6,3,1,13,6,7,1,West
3,14,363,5,6,3,1,13,6,7,1,West
3,13,362,5,6,3,1,13,6,7,1,South
3,12,361,5,6,3,1,13,6,7,1,South
3,11,360,5,6,3,1,13,6,7,1,South
3,10,359,5,6,3,1,13,6,7,1,South
3,9,358,5,6,3,1,13,6,7,1,South
3,8,357,5,6,3,1,13,6,7,1,South
3,7,356,5,6,3,1,13,6,7,1,South
3,6,355,5,6,3,1,13,6,7,1,South
4,6,354,5,6,3,1,13,6,7,1,East
5,6,553,1,1,3,1,13,6,7,1,East
6,6,552,1,1,3,1,13,6,7,1,East
6,5,551,1,1,3,1,13,6,7,1,South
6,4,550,1,1,3,1,13,6,7,1,South
6,3,549,1,1,3,1,13,6,7,1,South
7,3,548,1,1,3,1,13,6,7,1,East
8,3,547,1,1,3,1,13,6,7,1,East
9,3,546,1,1,3,1,13,6,7,1,East
10,3,545,1,1,3,1,13,6,7,1,East
11,3,544,1,1,3,1,13,6,7,1,East
11,4,543,1,1,3,1,13,6,7,1,North
11,5,542,1,1,3,1,13,6,7,1,North
11,6,541,1,1,3,1,13,6,7,1,North
12,10,0,5,6,5,12,13,6,13,12,Stop
12,10,-1,5,6,5,12,13,6,13,12,Stop
12,10,-2,5,6,5,12,13,6,13,12,Stop
13,10,-3,5,6,5,12,13,6,13,12,East
14,10,-4,5,6,5,12,13,6,13,12,East
15,10,-5,5,6,5,12,13,6,13,12,East
15,11,-6,5,6,5,12,13,6,13,12,North
15,12,-7,5,6,5,12,13,6,13,12,North
15,13,-8,5,6,5,12,13,6,13,12,North
15,14,-9,5,6,5,12,13,6,13,12,North
14,14,-10,5,6,5,12,13,6,13,12,West
13,14,-11,5,6,5,12,13,6,13,12,West
12,14,-12,5,6,5,12,13,6,13,12,West
11,14,-13,5,6,5,12,13,6,13,12,West
10,14,-14,5,6,5,12,13,6,13,12,West
10,13,-15,5,6,5,12,13,6,13,12,South
10,12,-16,5,6,5,12,13,6,13,12,South
11,12,-17,5,6,5,12,13,6,13,12,East
12,12,-18,5,6,5,12,13,6,13,12,East
13,12,181,5,6,5,12,13,6,7,1,East
12,12,180,5,6,5,12,13,6,7,1,West
11,12,179,5,6,5,12,13,6,7,1,West
10,12,178,5,6,5,12,13,6,7,1,West
9,12,177,5,6,5,12,13,6,7,1,West
8,12,176,5,6,5,12,13,6,7,1,West
7,12,175,5,6,5,12,13,6,7,1,West
6,12,174,5,6,5,12,13,6,7,1,West
5,12,373,5,6,3,1,13,6,7,1,West
6,12,372,5,6,3,1,13,6,7,1,East
7,12,371,5,6,3,1,13,6,7,1,East
8,12,370,5,6,3,1,13,6,7,1,East
8,13,369,5,6,3,1,13,6,7,1,North
8,14,368,5,6,3,1,13,6,7,1,North
7,14,367,5,6,3,1,13,6,7,1,West
6,14,366,5,6,3,1,13,6,7,1,West
5,14,365,5,6,3,1,13,6,7,1,West
4,14,364,5,6,3,1,13,6,7,1,West
3,14,363,5,6,3,1,13,6,7,1,West
3,13,362,5,6,3,1,13,6,7,1,South
3,12,361,5,6,3,1,13,6,7,1,South
3,11,360,5,6,3,1,13,6,7,1,South
3,10,359,5,6,3,1,13,6,7,1,South
3,9,358,5,6,3,1,13,6,7,1,South
3,8,357,5,6,3,1,13,6,7,1,South
3,7,356,5,6,3,1,13,6,7,1,South
3,6,355,5,6,3,1,13,6,7,1,South
4,6,354,5,6,3,1,13,6,7,1,East
5,6,553,1,1,3,1,13,6,7,1,East
6,6,552,1,1,3,1,13,6,7,1,East
6,5,551,1,1,3,1,13,6,7,1,South
6,4,550,1,1,3,1,13,6,7,1,South
7,4,549,1,1,3,1,13,6,7,1,East
8,4,548,1,1,3,1,13,6,7,1,East
8,4,547,1,1,3,1,13,6,7,1,East
8,3,546,1,1,3,1,13,6,7,1,South
9,3,545,1,1,3,1,13,6,7,1,East
10,3,544,1,1,3,1,13,6,7,1,East
11,3,543,1,1,3,1,13,6,7,1,East
12,3,542,1,1,3,1,13,6,7,1,East
12,4,541,1,1,3,1,13,6,7,1,North
12,5,540,1,1,3,1,13,6,7,1,North
14,3,0,10,15,13,15,14,15,17,15,Stop
14,3,-1,10,15,13,15,14,15,17,15,Stop
14,3,-2,10,15,13,15,14,15,17,15,Stop
15,3,-3,10,15,13,15,14,15,17,15,East
16,3,-4,10,15,13,15,14,15,17,15,East
17,3,-5,10,15,13,15,14,15,17,15,East
18,3,-6,10,15,13,15,14,15,17,15,East
19,3,-7,10,15,13,15,14,15,17,15,East
20,3,-8,10,15,13,15,14,15,17,15,East
21,3,-9,10,15,13,15,14,15,17,15,East
22,3,-10,10,15,13,15,14,15,17,15,East
23,3,-11,10,15,13,15,14,15,17,15,East
24,3,-12,10,15,13,15,14,15,17,15,East
25,3,-13,10,15,13,15,14,15,17,15,East
26,3,-14,10,15,13,15,14,15,17,15,East
26,4,-15,10,15,13,15,14,15,17,15,North
26,5,-16,10,15,13,15,14,15,17,15,North
25,5,-17,10,15,13,15,14,15,17,15,West
24,5,-18,10,15,13,15,14,15,17,15,West
24,6,-19,10,15,13,15,14,15,17,15,North
24,7,-20,10,15,13,15,14,15,17,15,North
24,8,-21,10,15,13,15,14,15,17,15,North
25,8,-22,10,15,13,15,14,15,17,15,East
26,8,-23,10,15,13,15,14,15,17,15,East
26,9,-24,10,15,13,15,14,15,17,15,North
26,10,-25,10,15,13,15,14,15,17,15,North
26,11,-26,10,15,13,15,14,15,17,15,North
25,11,-27,10,15,13,15,14,15,17,15,West
24,11,-28,10,15,13,15,14,15,17,15,West
23,11,-29,10,15,13,15,14,15,17,15,West
22,11,-30,10,15,13,15,14,15,17,15,West
21,11,-31,10,15,13,15,14,15,17,15,West
21,12,-32,10,15,13,15,14,15,17,15,North
21,13,-33,10,15,13,15,14,15,17,15,North
21,14,-34,10,15,13,15,14,15,17,15,North
21,15,-35,10,15,13,15,14,15,17,15,North
20,15,-36,10,15,13,15,14,15,17,15,West
19,15,-37,10,15,13,15,14,15,17,15,West
19,16,-38,10,15,13,15,14,15,17,15,North
19,17,-39,10,15,13,15,14,15,17,15,North
18,17,-40,10,15,13,15,14,15,17,15,West
17,17,-41,10,15,13,15,14,15,17,15,West
16,17,-42,10,15,13,15,14,15,17,15,West
15,17,-43,10,15,13,15,14,15,17,15,West
14,17,-44,10,15,13,15,14,15,17,15,West
14,16,-45,10,15,13,15,14,15,17,15,South
13,16,-46,10,15,13,15,14,15,17,15,West
13,16,-47,10,15,13,15,14,15,17,15,West
13,15,152,10,15,3,1,14,15,17,15,South
14,15,351,10,15,3,1,5,1,17,15,East
15,15,350,10,15,3,1,5,1,17,15,East
16,15,349,10,15,3,1,5,1,17,15,East
17,15,548,10,15,3,1,5,1,7,1,East
16,15,547,10,15,3,1,5,1,7,1,West
15,15,546,10,15,3,1,5,1,7,1,West
14,15,545,10,15,3,1,5,1,7,1,West
13,15,544,10,15,3,1,5,1,7,1,West
12,15,543,10,15,3,1,5,1,7,1,West
14,3,0,10,15,13,15,14,15,17,15,Stop
14,3,-1,10,15,13,15,14,15,17,15,Stop
14,3,-2,10,15,13,15,14,15,17,15,Stop
13,3,-3,10,15,13,15,14,15,17,15,West
12,3,-4,10,15,13,15,14,15,17,15,West
12,4,-5,10,15,13,15,14,15,17,15,North
12,5,-6,10,15,13,15,14,15,17,15,North
11,5,-7,10,15,13,15,14,15,17,15,West
10,5,-8,10,15,13,15,14,15,17,15,West
9,5,-9,10,15,13,15,14,15,17,15,West
9,6,-10,10,15,13,15,14,15,17,15,North
9,7,-11,10,15,13,15,14,15,17,15,North
9,8,-12,10,15,13,15,14,15,17,15,North
10,8,-13,10,15,13,15,14,15,17,15,East
11,8,-14,10,15,13,15,14,15,17,15,East
12,8,-15,10,15,13,15,14,15,17,15,East
12,9,-16,10,15,13,15,14,15,17,15,North
12,10,-17,10,15,13,15,14,15,17,15,North
12,11,-18,10,15,13,15,14,15,17,15,North
11,11,-19,10,15,13,15,14,15,17,15,West
10,11,-20,10,15,13,15,14,15,17,15,West
9,11,-21,10,15,13,15,14,15,17,15,West
8,11,-22,10,15,13,15,14,15,17,15,West
8,12,-23,10,15,13,15,14,15,17,15,North
8,13,-24,10,15,13,15,14,15,17,15,North
8,14,-25,10,15,13,15,14,15,17,15,North
8,15,-26,10,15,13,15,14,15,17,15,North
8,16,-27,10,15,13,15,14,15,17,15,North
8,17,-28,10,15,13,15,14,15,17,15,North
9,17,-29,10,15,13,15,14,15,17,15,East
10,17,-30,10,15,13,15,14,15,17,15,East
11,17,-31,10,15,13,15,14,15,17,15,East
12,17,-32,10,15,13,15,14,15,17,15,East
13,17,-33,10,15,13,15,14,15,17,15,East
13,16,-34,10,15,13,15,14,15,17,15,South
13,15,165,10,15,3,1,14,15,17,15,South
12,15,164,10,15,3,1,14,15,17,15,West
11,15,163,10,15,3,1,14,15,17,15,West
10,15,362,1,1,3,1,14,15,17,15,West
11,15,361,1,1,3,1,14,15,17,15,East
12,15,360,1,1,3,1,14,15,17,15,East
13,15,359,1,1,3,1,14,15,17,15,East
14,15,558,1,1,3,1,5,1,17,15,East
15,15,557,1,1,3,1,5,1,17,15,East
14,3,0,10,15,13,15,14,15,17,15,Stop
14,3,-1,10,15,13,15,14,15,17,15,Stop
14,3,-2,10,15,13,15,14,15,17,15,Stop
13,3,-3,10,15,13,15,14,15,17,15,West
12,3,-4,10,15,13,15,14,15,17,15,West
12,4,-5,10,15,13,15,14,15,17,15,North
12,5,-6,10,15,13,15,14,15,17,15,North
11,5,-7,10,15,13,15,14,15,17,15,West
10,5,-8,10,15,13,15,14,15,17,15,West
9,5,-9,10,15,13,15,14,15,17,15,West
9,6,-10,10,15,13,15,14,15,17,15,North
9,7,-11,10,15,13,15,14,15,17,15,North
9,8,-12,10,15,13,15,14,15,17,15,North
10,8,-13,10,15,13,15,14,15,17,15,East
11,8,-14,10,15,13,15,14,15,17,15,East
12,8,-15,10,15,13,15,14,15,17,15,East
13,8,-16,10,15,13,15,14,15,17,15,East
14,8,-17,10,15,13,15,14,15,17,15,East
15,8,-18,10,15,13,15,14,15,17,15,East
15,9,-19,10,15,13,15,14,15,17,15,North
15,10,-20,10,15,13,15,14,15,17,15,North
15,11,-21,10,15,13,15,14,15,17,15,North
16,11,-22,10,15,13,15,14,15,17,15,East
17,11,-23,10,15,13,15,14,15,17,15,East
18,11,-24,10,15,13,15,14,15,17,15,East
19,11,-25,10,15,13,15,14,15,17,15,East
19,12,-26,10,15,13,15,14,15,17,15,North
19,13,-27,10,15,13,15,14,15,17,15,North
19,14,-28,10,15,13,15,14,15,17,15,North
19,15,-29,10,15,13,15,14,15,17,15,North
19,16,-30,10,15,13,15,14,15,17,15,North
19,17,-31,10,15,13,15,14,15,17,15,North
18,17,-32,10,15,13,15,14,15,17,15,West
17,17,-33,10,15,13,15,14,15,17,15,West
16,17,-34,10,15,13,15,14,15,17,15,West
15,17,-35,10,15,13,15,14,15,17,15,West
14,17,-36,10,15,13,15,14,15,17,15,West
14,16,-37,10,15,13,15,14,15,17,15,South
14,15,162,10,15,13,15,5,1,17,15,South
15,15,161,10,15,13,15,5,1,17,15,East
16,15,160,10,15,13,15,5,1,17,15,East
17,15,359,10,15,13,15,5,1,7,1,East
16,15,358,10,15,13,15,5,1,7,1,West
15,15,357,10,15,13,15,5,1,7,1,West
14,15,356,10,15,13,15,5,1,7,1,West
13,15,555,10,15,3,1,5,1,7,1,West
12,15,554,10,15,3,1,5,1,7,1,West
1,18,0,5,9,11,3,17,6,25,13,Stop
1,18,-1,5,9,11,3,17,6,25,13,Stop
1,18,-2,5,9,11,3,17,6,25,13,Stop
2,18,-3,5,9,11,3,17,6,25,13,East
3,18,-4,5,9,11,3,17,6,25,13,East
4,18,-5,5,9,11,3,17,6,25,13,East
5,18,-6,5,9,11,3,17,6,25,13,East
6,18,-7,5,9,11,3,17,6,25,13,East
7,18,-8,5,9,11,3,17,6,25,13,East
8,18,-9,5,9,11,3,17,6,25,13,East
9,18,-10,5,9,11,3,17,6,25,13,East
10,18,-11,5,9,11,3,17,6,25,13,East
11,18,-12,5,9,11,3,17,6,25,13,East
12,18,-13,5,9,11,3,17,6,25,13,East
13,18,-14,5,9,11,3,17,6,25,13,East
14,18,-15,5,9,11,3,17,6,25,13,East
14,17,-16,5,9,11,3,17,6,25,13,South
14,16,-17,5,9,11,3,17,6,25,13,South
14,15,-18,5,9,11,3,17,6,25,13,South
14,14,-19,5,9,11,3,17,6,25,13,South
14,13,-20,5,9,11,3,17,6,25,13,South
14,12,-21,5,9,11,3,17,6,25,13,South
14,11,-22,5,9,11,3,17,6,25,13,South
14,10,-23,5,9,11,3,17,6,25,13,South
14,9,-24,5,9,11,3,17,6,25,13,South
14,8,-25,5,9,11,3,17,6,25,13,South
14,7,-26,5,9,11,3,17,6,25,13,South
14,6,-27,5,9,11,3,17,6,25,13,South
15,6,-28,5,9,11,3,17,6,25,13,East
16,6,-29,5,9,11,3,17,6,25,13,East
17,6,170,5,9,11,3,5,1,25,13,East
18,6,169,5,9,11,3,5,1,25,13,East
19,6,168,5,9,11,3,5,1,25,13,East
20,6,167,5,9,11,3,5,1,25,13,East
21,6,166,5,9,11,3,5,1,25,13,East
22,6,165,5,9,11,3,5,1,25,13,East
23,6,164,5,9,11,3,5,1,25,13,East
23,7,163,5,9,11,3,5,1,25,13,North
23,8,162,5,9,11,3,5,1,25,13,North
23,9,161,5,9,11,3,5,1,25,13,North
23,10,160,5,9,11,3,5,1,25,13,North
23,11,159,5,9,11,3,5,1,25,13,North
22,11,158,5,9,11,3,5,1,25,13,West
22,11,157,5,9,11,3,5,1,25,13,West
22,11,156,5,9,11,3,5,1,25,13,West
22,10,155,5,9,11,3,5,1,25,13,South
22,10,154,5,9,11,3,5,1,25,13,South
21,10,153,5,9,11,3,5,1,25,13,West
20,10,152,5,9,11,3,5,1,25,13,West
20,11,151,5,9,11,3,5,1,25,13,North
20,12,150,5,9,11,3,5,1,25,13,North
20,13,149,5,9,11,3,5,1,25,13,North
20,14,148,5,9,11,3,5,1,25,13,North
20,15,147,5,9,11,3,5,1,25,13,North
21,15,146,5,9,11,3,5,1,25,13,East
22,15,145,5,9,11,3,5,1,25,13,East
23,15,144,5,9,11,3,5,1,25,13,East
24,15,143,5,9,11,3,5,1,25,13,East
25,15,142,5,9,11,3,5,1,25,13,East
25,14,141,5,9,11,3,5,1,25,13,South
25,13,340,5,9,11,3,5,1,7,1,South
25,13,339,5,9,11,3,5,1,7,1,South
25,14,338,5,9,11,3,5,1,7,1,North
25,15,337,5,9,11,3,5,1,7,1,North
25,16,336,5,9,11,3,5,1,7,1,North
24,16,335,5,9,11,3,5,1,7,1,West
23,16,334,5,9,11,3,5,1,7,1,West
22,16,333,5,9,11,3,5,1,7,1,West
21,16,332,5,9,11,3,5,1,7,1,West
20,16,331,5,9,11,3,5,1,7,1,West
20,17,330,5,9,11,3,5,1,7,1,North
19,17,329,5,9,11,3,5,1,7,1,West
18,17,328,5,9,11,3,5,1,7,1,West
17,17,327,5,9,11,3,5,1,7,1,West
16,17,326,5,9,11,3,5,1,7,1,West
15,17,325,5,9,11,3,5,1,7,1,West
15,16,324,5,9,11,3,5,1,7,1,South
15,15,323,5,9,11,3,5,1,7,1,South
14,15,322,5,9,11,3,5,1,7,1,West
13,15,321,5,9,11,3,5,1,7,1,West
12,15,320,5,9,11,3,5,1,7,1,West
11,15,319,5,9,11,3,5,1,7,1,West
10,15,318,5,9,11,3,5,1,7,1,West
10,14,317,5,9,11,3,5,1,7,1,South
10,13,316,5,9,11,3,5,1,7,1,South
10,12,315,5,9,11,3,5,1,7,1,South
10,11,314,5,9,11,3,5,1,7,1,South
10,10,313,5,9,11,3,5,1,7,1,South
10,9,312,5,9,11,3,5,1,7,1,South
10,8,311,5,9,11,3,5,1,7,1,South
10,7,310,5,9,11,3,5,1,7,1,South
10,6,309,5,9,11,3,5,1,7,1,South
10,5,308,5,9,11,3,5,1,7,1,South
10,4,307,5,9,11,3,5,1,7,1,South
11,4,306,5,9,11,3,5,1,7,1,East
11,4,305,5,9,11,3,5,1,7,1,East
11,3,504,5,9,3,1,5,1,7,1,South
11,3,503,5,9,3,1,5,1,7,1,South
10,3,502,5,9,3,1,5,1,7,1,West
9,3,501,5,9,3,1,5,1,7,1,West
8,3,500,5,9,3,1,5,1,7,1,West
7,3,499,5,9,3,1,5,1,7,1,West
6,3,498,5,9,3,1,5,1,7,1,West
5,3,497,5,9,3,1,5,1,7,1,West
5,4,496,5,9,3,1,5,1,7,1,North
5,5,495,5,9,3,1,5,1,7,1,North
5,6,494,5,9,3,1,5,1,7,1,North
5,7,493,5,9,3,1,5,1,7,1,North
1,18,0,5,9,11,3,17,6,25,13,Stop
1,18,-1,5,9,11,3,17,6,25,13,Stop
1,18,-2,5,9,11,3,17,6,25,13,Stop
1,17,-3,5,9,11,3,17,6,25,13,South
1,16,-4,5,9,11,3,17,6,25,13,South
1,15,-5,5,9,11,3,17,6,25,13,South
1,14,-6,5,9,11,3,17,6,25,13,South
1,13,-7,5,9,11,3,17,6,25,13,South
1,12,-8,5,9,11,3,17,6,25,13,South
1,11,-9,5,9,11,3,17,6,25,13,South
1,10,-10,5,9,11,3,17,6,25,13,South
1,9,-11,5,9,11,3,17,6,25,13,South
1,8,-12,5,9,11,3,17,6,25,13,South
1,7,-13,5,9,11,3,17,6,25,13,South
1,6,-14,5,9,11,3,17,6,25,13,South
2,6,-15,5,9,11,3,17,6,25,13,East
3,6,-16,5,9,11,3,17,6,25,13,East
4,6,-17,5,9,11,3,17,6,25,13,East
5,6,-18,5,9,11,3,17,6,25,13,East
5,7,-19,5,9,11,3,17,6,25,13,North
5,8,-20,5,9,11,3,17,6,25,13,North
5,9,179,1,1,11,3,17,6,25,13,North
5,8,178,1,1,11,3,17,6,25,13,South
5,7,177,1,1,11,3,17,6,25,13,South
5,6,176,1,1,11,3,17,6,25,13,South
6,6,175,1,1,11,3,17,6,25,13,East
7,6,174,1,1,11,3,17,6,25,13,East
8,6,173,1,1,11,3,17,6,25,13,East
9,6,172,1,1,11,3,17,6,25,13,East
10,6,171,1,1,11,3,17,6,25,13,East
11,6,170,1,1,11,3,17,6,25,13,East
11,5,169,1,1,11,3,17,6,25,13,South
11,4,168,1,1,11,3,17,6,25,13,South
11,3,367,1,1,3,1,17,6,25,13,South
11,4,366,1,1,3,1,17,6,25,13,North
11,5,365,1,1,3,1,17,6,25,13,North
11,6,364,1,1,3,1,17,6,25,13,North
11,7,363,1,1,3,1,17,6,25,13,North
11,8,362,1,1,3,1,17,6,25,13,North
11,9,361,1,1,3,1,17,6,25,13,North
11,10,360,1,1,3,1,17,6,25,13,North
11,11,359,1,1,3,1,17,6,25,13,North
11,12,358,1,1,3,1,17,6,25,13,North
12,12,357,1,1,3,1,17,6,25,13,East
13,12,356,1,1,3,1,17,6,25,13,East
14,12,355,1,1,3,1,17,6,25,13,East
14,11,354,1,1,3,1,17,6,25,13,South
14,10,353,1,1,3,1,17,6,25,13,South
14,9,352,1,1,3,1,17,6,25,13,South
14,8,351,1,1,3,1,17,6,25,13,South
14,7,350,1,1,3,1,17,6,25,13,South
14,6,349,1,1,3,1,17,6,25,13,South
15,6,348,1,1,3,1,17,6,25,13,East
16,6,347,1,1,3,1,17,6,25,13,East
17,6,546,1,1,3,1,5,1,25,13,East
18,6,545,1,1,3,1,5,1,25,13,East
19,6,544,1,1,3,1,5,1,25,13,East
20,6,543,1,1,3,1,5,1,25,13,East
21,6,542,1,1,3,1,5,1,25,13,East
22,6,541,1,1,3,1,5,1,25,13,East
23,6,540,1,1,3,1,5,1,25,13,East
24,6,539,1,1,3,1,5,1,25,13,East
24,5,538,1,1,3,1,5,1,25,13,South
24,4,537,1,1,3,1,5,1,25,13,South
24,3,536,1,1,3,1,5,1,25,13,South
24,4,535,1,1,3,1,5,1,25,13,North
24,5,534,1,1,3,1,5,1,25,13,North
24,6,533,1,1,3,1,5,1,25,13,North
24,7,532,1,1,3,1,5,1,25,13,North
24,8,531,1,1,3,1,5,1,25,13,North
24,9,530,1,1,3,1,5,1,25,13,North
24,10,529,1,1,3,1,5,1,25,13,North
23,10,528,1,1,3,1,5,1,25,13,West
22,10,527,1,1,3,1,5,1,25,13,West
21,10,526,1,1,3,1,5,1,25,13,West
20,10,525,1,1,3,1,5,1,25,13,West
20,11,524,1,1,3,1,5,1,25,13,North
20,12,523,1,1,3,1,5,1,25,13,North
20,13,522,1,1,3,1,5,1,25,13,North
20,14,521,1,1,3,1,5,1,25,13,North
20,15,520,1,1,3,1,5,1,25,13,North
21,15,519,1,1,3,1,5,1,25,13,East
22,15,518,1,1,3,1,5,1,25,13,East
23,15,517,1,1,3,1,5,1,25,13,East
24,15,516,1,1,3,1,5,1,25,13,East
25,15,515,1,1,3,1,5,1,25,13,East
1,18,0,5,9,11,3,17,6,25,13,Stop
1,18,-1,5,9,11,3,17,6,25,13,Stop
1,18,-2,5,9,11,3,17,6,25,13,Stop
