@relation 'pacmandirection-weka.filters.unsupervised.attribute.Remove-R4-7,29'

@attribute posPacmanX numeric
@attribute posPacmanY numeric
@attribute score numeric
@attribute distanceGhosts1 numeric
@attribute distanceGhosts2 numeric
@attribute distanceGhosts3 numeric
@attribute distanceGhosts4 numeric
@attribute posGhost1X numeric
@attribute posGhost1Y numeric
@attribute posGhost2X numeric
@attribute posGhost2Y numeric
@attribute posGhost3X numeric
@attribute posGhost3Y numeric
@attribute posGhost4X numeric
@attribute posGhost4Y numeric
@attribute legalNorth {True,False}
@attribute legalSouth {True,False}
@attribute legalEast {True,False}
@attribute legalWest {True,False}
@attribute legalStop {True,False}
@attribute livingGhost1 {True,False}
@attribute livingGhost2 {True,False}
@attribute livingGhost3 {True,False}
@attribute livingGhost4 {True,False}
@attribute directionPacman {North,South,West,East,Stop,None}

@data
24,10,529,-1,-1,-1,4,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
23,10,528,-1,-1,-1,5,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,West
22,10,527,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,False,True,True,True,False,False,False,True,West
21,10,526,-1,-1,-1,7,1,1,3,1,5,1,25,13,False,False,True,True,True,False,False,False,True,West
20,10,525,-1,-1,-1,8,1,1,3,1,5,1,25,13,True,False,True,True,True,False,False,False,True,West
20,11,524,-1,-1,-1,7,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
20,12,523,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
20,13,522,-1,-1,-1,5,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
20,14,521,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
20,15,520,-1,-1,-1,7,1,1,3,1,5,1,25,13,True,True,True,False,True,False,False,False,True,North
21,15,519,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,False,True,True,True,False,False,False,True,East
22,15,518,-1,-1,-1,5,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
23,15,517,-1,-1,-1,4,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
24,15,516,-1,-1,-1,3,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
25,15,515,-1,-1,-1,2,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,East
1,18,0,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-1,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-2,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-3,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
2,18,-4,12,24,27,28,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
3,18,-5,11,23,26,27,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
4,18,-6,10,22,25,26,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
5,18,-7,9,21,24,25,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
6,18,-8,10,20,23,24,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
7,18,-9,11,19,22,23,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
8,18,-10,12,18,21,22,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
9,18,-11,13,17,20,21,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
10,18,-12,14,16,19,20,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
11,18,-13,15,15,18,19,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
12,18,-14,16,16,17,18,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
13,18,-15,17,17,16,17,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
14,18,-16,18,18,15,16,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
15,18,-17,19,19,14,15,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
16,18,-18,20,20,13,14,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
17,18,-19,21,21,12,13,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
18,18,-20,22,22,13,12,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
19,18,-21,23,23,14,11,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
20,18,-22,24,24,15,10,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
21,18,-23,25,25,16,9,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
22,18,-24,26,26,17,8,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
23,18,-25,27,27,18,7,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
24,18,-26,28,28,19,6,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
25,18,-27,29,29,20,5,5,9,11,3,17,6,25,13,False,True,False,True,True,True,True,True,True,East
25,17,-28,28,28,19,4,5,9,11,3,17,6,25,13,True,True,False,False,True,True,True,True,True,South
25,16,-29,27,27,18,3,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
25,15,-30,26,26,17,2,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
25,14,-31,25,25,16,1,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
25,13,168,24,24,15,-1,5,9,11,3,17,6,7,1,True,False,False,False,True,True,True,True,False,South
25,14,167,25,25,16,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,North
25,15,166,26,26,17,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,North
25,16,165,27,27,18,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,North
24,16,164,26,26,17,-1,5,9,11,3,17,6,7,1,False,True,True,True,True,True,True,True,False,West
23,16,163,25,25,16,-1,5,9,11,3,17,6,7,1,False,True,True,True,True,True,True,True,False,West
22,16,162,24,24,15,-1,5,9,11,3,17,6,7,1,False,True,True,True,True,True,True,True,False,West
21,16,161,23,23,14,-1,5,9,11,3,17,6,7,1,True,True,True,True,True,True,True,True,False,West
20,16,160,22,22,13,-1,5,9,11,3,17,6,7,1,True,True,True,False,True,True,True,True,False,West
20,15,159,21,21,12,-1,5,9,11,3,17,6,7,1,True,True,True,False,True,True,True,True,False,South
20,14,158,20,20,11,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
20,13,157,19,19,10,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
20,12,156,18,18,9,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
20,11,155,17,17,8,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
20,10,154,16,16,7,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,South
19,10,153,15,15,6,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,West
18,10,152,14,14,5,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,West
17,10,151,13,13,4,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,West
16,10,150,12,12,5,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,West
15,10,149,11,11,6,-1,5,9,11,3,17,6,7,1,True,False,True,True,True,True,True,True,False,West
14,10,148,10,10,7,-1,5,9,11,3,17,6,7,1,True,True,True,True,True,True,True,True,False,West
14,9,147,9,9,6,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
14,8,146,10,8,5,-1,5,9,11,3,17,6,7,1,True,True,True,True,True,True,True,True,False,South
14,7,145,11,7,4,-1,5,9,11,3,17,6,7,1,True,True,False,True,True,True,True,True,False,South
14,6,144,12,6,3,-1,5,9,11,3,17,6,7,1,True,True,True,True,True,True,True,True,False,South
15,6,143,13,7,2,-1,5,9,11,3,17,6,7,1,False,False,True,True,True,True,True,True,False,East
16,6,142,14,8,1,-1,5,9,11,3,17,6,7,1,False,False,True,True,True,True,True,True,False,East
17,6,341,15,9,-1,-1,5,9,11,3,5,1,7,1,False,True,True,True,True,True,True,False,False,East
16,6,340,14,8,-1,-1,5,9,11,3,5,1,7,1,False,False,True,True,True,True,True,False,False,West
15,6,339,13,7,-1,-1,5,9,11,3,5,1,7,1,False,False,True,True,True,True,True,False,False,West
14,6,338,12,6,-1,-1,5,9,11,3,5,1,7,1,True,True,True,True,True,True,True,False,False,West
14,7,337,11,7,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,North
14,8,336,10,8,-1,-1,5,9,11,3,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,9,335,9,9,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,North
14,10,334,10,10,-1,-1,5,9,11,3,5,1,7,1,True,True,True,True,True,True,True,False,False,North
14,11,333,11,11,-1,-1,5,9,11,3,5,1,7,1,True,True,True,True,True,True,True,False,False,North
13,11,332,10,10,-1,-1,5,9,11,3,5,1,7,1,True,True,True,False,True,True,True,False,False,West
13,11,331,10,10,-1,-1,5,9,11,3,5,1,7,1,True,True,True,False,True,True,True,False,False,West
13,11,330,10,10,-1,-1,5,9,11,3,5,1,7,1,True,True,True,False,True,True,True,False,False,West
13,12,329,11,11,-1,-1,5,9,11,3,5,1,7,1,False,True,True,True,True,True,True,False,False,North
12,12,328,10,10,-1,-1,5,9,11,3,5,1,7,1,False,False,True,True,True,True,True,False,False,West
11,12,327,9,9,-1,-1,5,9,11,3,5,1,7,1,False,True,True,True,True,True,True,False,False,West
11,11,326,8,8,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,10,325,7,7,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,9,324,6,6,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,8,323,7,5,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,7,322,8,4,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,6,321,9,3,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,5,320,10,2,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,4,319,11,1,-1,-1,5,9,11,3,5,1,7,1,True,True,False,True,True,True,True,False,False,South
11,3,518,12,-1,-1,-1,5,9,3,1,5,1,7,1,True,False,False,True,True,True,False,False,False,South
10,3,517,11,-1,-1,-1,5,9,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
9,3,516,10,-1,-1,-1,5,9,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
8,3,515,9,-1,-1,-1,5,9,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
7,3,514,8,-1,-1,-1,5,9,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
6,3,513,7,-1,-1,-1,5,9,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
5,3,512,6,-1,-1,-1,5,9,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
5,4,511,5,-1,-1,-1,5,9,3,1,5,1,7,1,True,True,False,True,True,True,False,False,False,North
5,5,510,4,-1,-1,-1,5,9,3,1,5,1,7,1,True,True,False,True,True,True,False,False,False,North
5,6,509,3,-1,-1,-1,5,9,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
5,7,508,2,-1,-1,-1,5,9,3,1,5,1,7,1,True,True,True,True,True,True,False,False,False,North
1,18,0,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-1,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,18,-2,13,25,28,29,5,9,11,3,17,6,25,13,False,True,True,False,True,True,True,True,True,Stop
1,17,-3,12,24,27,28,5,9,11,3,17,6,25,13,True,True,False,False,True,True,True,True,True,South
1,16,-4,11,23,26,27,5,9,11,3,17,6,25,13,True,True,True,False,True,True,True,True,True,South
1,15,-5,10,22,25,26,5,9,11,3,17,6,25,13,True,True,True,False,True,True,True,True,True,South
1,14,-6,9,21,24,25,5,9,11,3,17,6,25,13,True,True,True,False,True,True,True,True,True,South
1,13,-7,8,20,23,24,5,9,11,3,17,6,25,13,True,True,False,False,True,True,True,True,True,South
1,12,-8,7,19,22,25,5,9,11,3,17,6,25,13,True,True,True,False,True,True,True,True,True,South
2,12,-9,6,18,21,24,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
3,12,-10,5,17,20,23,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
4,12,-11,4,16,19,22,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
5,12,-12,3,15,18,21,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
6,12,-13,4,14,17,20,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
7,12,-14,5,13,16,19,5,9,11,3,17,6,25,13,False,False,True,True,True,True,True,True,True,East
8,12,-15,6,12,15,18,5,9,11,3,17,6,25,13,True,True,True,True,True,True,True,True,True,East
9,12,-16,7,11,14,17,5,9,11,3,17,6,25,13,True,True,True,True,True,True,True,True,True,East
10,12,-17,8,10,13,16,5,9,11,3,17,6,25,13,True,True,True,True,True,True,True,True,True,East
11,12,-18,9,9,12,15,5,9,11,3,17,6,25,13,False,True,True,True,True,True,True,True,True,East
11,11,-19,8,8,11,16,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,10,-20,7,7,10,17,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,9,-21,6,6,9,18,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,8,-22,7,5,8,19,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,7,-23,8,4,7,20,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,6,-24,9,3,6,21,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,5,-25,10,2,7,22,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,4,-26,11,1,8,23,5,9,11,3,17,6,25,13,True,True,False,True,True,True,True,True,True,South
11,3,173,12,-1,9,24,5,9,3,1,17,6,25,13,True,False,False,True,True,True,False,True,True,South
10,3,172,11,-1,10,25,5,9,3,1,17,6,25,13,True,False,True,True,True,True,False,True,True,West
9,3,171,10,-1,11,26,5,9,3,1,17,6,25,13,True,False,True,True,True,True,False,True,True,West
8,3,170,9,-1,12,27,5,9,3,1,17,6,25,13,True,False,True,True,True,True,False,True,True,West
7,3,169,8,-1,13,28,5,9,3,1,17,6,25,13,False,False,True,True,True,True,False,True,True,West
6,3,168,7,-1,14,29,5,9,3,1,17,6,25,13,False,False,True,True,True,True,False,True,True,West
5,3,167,6,-1,15,30,5,9,3,1,17,6,25,13,True,False,True,True,True,True,False,True,True,West
5,4,166,5,-1,14,29,5,9,3,1,17,6,25,13,True,True,False,True,True,True,False,True,True,North
5,5,165,4,-1,13,28,5,9,3,1,17,6,25,13,True,True,False,True,True,True,False,True,True,North
5,6,164,3,-1,12,27,5,9,3,1,17,6,25,13,True,True,True,True,True,True,False,True,True,North
5,7,163,2,-1,13,26,5,9,3,1,17,6,25,13,True,True,True,True,True,True,False,True,True,North
5,8,162,1,-1,14,25,5,9,3,1,17,6,25,13,True,True,True,True,True,True,False,True,True,North
5,9,361,-1,-1,15,24,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
5,8,360,-1,-1,14,25,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,South
5,7,359,-1,-1,13,26,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,South
5,6,358,-1,-1,12,27,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,South
6,6,357,-1,-1,11,26,1,1,3,1,17,6,25,13,True,False,True,True,True,False,False,True,True,East
7,6,356,-1,-1,10,25,1,1,3,1,17,6,25,13,False,False,True,True,True,False,False,True,True,East
8,6,355,-1,-1,9,24,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,East
9,6,354,-1,-1,8,23,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,East
9,7,353,-1,-1,9,22,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
9,8,352,-1,-1,10,21,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
9,9,351,-1,-1,11,20,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
9,10,350,-1,-1,12,19,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
9,11,349,-1,-1,13,18,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,North
10,11,348,-1,-1,12,17,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,East
11,11,347,-1,-1,11,16,1,1,3,1,17,6,25,13,True,True,False,True,True,False,False,True,True,East
11,12,346,-1,-1,12,15,1,1,3,1,17,6,25,13,False,True,True,True,True,False,False,True,True,North
12,12,345,-1,-1,11,14,1,1,3,1,17,6,25,13,False,False,True,True,True,False,False,True,True,East
13,12,344,-1,-1,10,13,1,1,3,1,17,6,25,13,False,True,True,True,True,False,False,True,True,East
13,11,343,-1,-1,9,14,1,1,3,1,17,6,25,13,True,True,True,False,True,False,False,True,True,South
13,10,342,-1,-1,8,15,1,1,3,1,17,6,25,13,True,True,True,False,True,False,False,True,True,South
13,9,341,-1,-1,7,16,1,1,3,1,17,6,25,13,True,True,True,False,True,False,False,True,True,South
13,8,340,-1,-1,6,17,1,1,3,1,17,6,25,13,True,True,True,False,True,False,False,True,True,South
13,7,339,-1,-1,5,18,1,1,3,1,17,6,25,13,True,True,True,False,True,False,False,True,True,South
14,7,338,-1,-1,4,17,1,1,3,1,17,6,25,13,True,True,False,True,True,False,False,True,True,East
14,7,337,-1,-1,4,17,1,1,3,1,17,6,25,13,True,True,False,True,True,False,False,True,True,East
14,6,336,-1,-1,3,18,1,1,3,1,17,6,25,13,True,True,True,True,True,False,False,True,True,South
15,6,335,-1,-1,2,17,1,1,3,1,17,6,25,13,False,False,True,True,True,False,False,True,True,East
16,6,334,-1,-1,1,16,1,1,3,1,17,6,25,13,False,False,True,True,True,False,False,True,True,East
17,6,533,-1,-1,-1,15,1,1,3,1,5,1,25,13,False,True,True,True,True,False,False,False,True,East
16,6,532,-1,-1,-1,16,1,1,3,1,5,1,25,13,False,False,True,True,True,False,False,False,True,West
15,6,531,-1,-1,-1,17,1,1,3,1,5,1,25,13,False,False,True,True,True,False,False,False,True,West
14,6,530,-1,-1,-1,18,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,West
14,7,529,-1,-1,-1,17,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
14,8,528,-1,-1,-1,16,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
14,9,527,-1,-1,-1,15,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,North
14,10,526,-1,-1,-1,14,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
14,11,525,-1,-1,-1,13,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
15,11,524,-1,-1,-1,12,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
16,11,523,-1,-1,-1,11,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
17,11,522,-1,-1,-1,10,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
18,11,521,-1,-1,-1,9,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
19,11,520,-1,-1,-1,8,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
19,12,519,-1,-1,-1,7,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
19,13,518,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
19,14,517,-1,-1,-1,7,1,1,3,1,5,1,25,13,False,True,True,True,True,False,False,False,True,North
20,14,516,-1,-1,-1,6,1,1,3,1,5,1,25,13,True,True,False,True,True,False,False,False,True,East
20,15,515,-1,-1,-1,7,1,1,3,1,5,1,25,13,True,True,True,False,True,False,False,False,True,North
20,16,514,-1,-1,-1,8,1,1,3,1,5,1,25,13,True,True,True,False,True,False,False,False,True,North
21,16,513,-1,-1,-1,7,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
22,16,512,-1,-1,-1,6,1,1,3,1,5,1,25,13,False,True,True,True,True,False,False,False,True,East
23,16,511,-1,-1,-1,5,1,1,3,1,5,1,25,13,False,True,True,True,True,False,False,False,True,East
23,15,510,-1,-1,-1,4,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,South
23,14,509,-1,-1,-1,3,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,South
23,13,508,-1,-1,-1,2,1,1,3,1,5,1,25,13,True,False,False,True,True,False,False,False,True,South
23,13,507,-1,-1,-1,2,1,1,3,1,5,1,25,13,True,False,False,True,True,False,False,False,True,South
23,14,506,-1,-1,-1,3,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
23,15,505,-1,-1,-1,4,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,North
24,15,504,-1,-1,-1,3,1,1,3,1,5,1,25,13,True,True,True,True,True,False,False,False,True,East
24,14,503,-1,-1,-1,2,1,1,3,1,5,1,25,13,True,False,True,True,True,False,False,False,True,South
24,14,502,-1,-1,-1,2,1,1,3,1,5,1,25,13,True,False,True,True,True,False,False,False,True,South
9,1,0,12,5,6,13,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,Stop
9,1,-1,12,5,6,13,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,Stop
9,1,-2,12,5,6,13,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,Stop
8,1,97,11,4,7,14,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,West
7,1,196,10,5,8,15,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,West
6,1,295,9,6,9,16,1,5,8,5,11,5,18,5,True,False,True,True,True,True,True,True,True,West
6,2,394,8,5,8,15,1,5,8,5,11,5,18,5,True,True,False,False,True,True,True,True,True,North
6,3,493,7,4,7,14,1,5,8,5,11,5,18,5,True,True,True,False,True,True,True,True,True,North
7,3,592,8,3,6,13,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,East
8,3,691,9,2,5,12,1,5,8,5,11,5,18,5,False,False,True,True,True,True,True,True,True,East
9,3,790,10,3,4,11,1,5,8,5,11,5,18,5,True,False,True,True,True,True,True,True,True,East
9,4,789,9,2,3,10,1,5,8,5,11,5,18,5,True,True,True,False,True,True,True,True,True,North
9,5,788,8,1,2,9,1,5,8,5,11,5,18,5,False,True,True,True,True,True,True,True,True,North
8,5,987,7,-1,3,10,1,5,3,1,11,5,18,5,False,False,True,False,True,True,False,True,True,West
9,5,986,8,-1,2,9,1,5,3,1,11,5,18,5,False,True,True,True,True,True,False,True,True,East
10,5,985,9,-1,1,8,1,5,3,1,11,5,18,5,False,True,True,True,True,True,False,True,True,East
11,5,1184,10,-1,-1,7,1,5,3,1,5,1,18,5,False,False,False,True,True,True,False,False,True,East
11,5,1183,10,-1,-1,7,1,5,3,1,5,1,18,5,False,False,False,True,True,True,False,False,True,East
10,5,1182,9,-1,-1,8,1,5,3,1,5,1,18,5,False,True,True,True,True,True,False,False,True,West
9,5,1181,8,-1,-1,9,1,5,3,1,5,1,18,5,False,True,True,True,True,True,False,False,True,West
9,4,1180,9,-1,-1,10,1,5,3,1,5,1,18,5,True,True,True,False,True,True,False,False,True,South
9,3,1179,10,-1,-1,11,1,5,3,1,5,1,18,5,True,False,True,True,True,True,False,False,True,South
10,3,1278,11,-1,-1,10,1,5,3,1,5,1,18,5,True,False,True,True,True,True,False,False,True,East
11,3,1377,12,-1,-1,9,1,5,3,1,5,1,18,5,False,False,True,True,True,True,False,False,True,East
12,3,1476,13,-1,-1,8,1,5,3,1,5,1,18,5,False,False,True,True,True,True,False,False,True,East
13,3,1575,14,-1,-1,7,1,5,3,1,5,1,18,5,True,True,False,True,True,True,False,False,True,East
13,4,1674,13,-1,-1,6,1,5,3,1,5,1,18,5,True,True,True,False,True,True,False,False,True,North
13,5,1773,12,-1,-1,5,1,5,3,1,5,1,18,5,False,True,True,False,True,True,False,False,True,North
13,5,1772,12,-1,-1,5,1,5,3,1,5,1,18,5,False,True,True,False,True,True,False,False,True,North
14,5,1871,13,-1,-1,4,1,5,3,1,5,1,18,5,False,True,True,True,True,True,False,False,True,East
15,5,1970,14,-1,-1,3,1,5,3,1,5,1,18,5,False,True,True,True,True,True,False,False,True,East
16,5,2069,15,-1,-1,2,1,5,3,1,5,1,18,5,False,False,True,True,True,True,False,False,True,East
17,5,2168,16,-1,-1,1,1,5,3,1,5,1,18,5,False,False,True,True,True,True,False,False,True,East
18,5,2367,17,-1,-1,-1,1,5,3,1,5,1,7,1,False,True,False,True,True,True,False,False,False,East
17,5,2366,16,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
16,5,2365,15,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
15,5,2364,14,-1,-1,-1,1,5,3,1,5,1,7,1,False,True,True,True,True,True,False,False,False,West
14,5,2363,13,-1,-1,-1,1,5,3,1,5,1,7,1,False,True,True,True,True,True,False,False,False,West
13,5,2362,12,-1,-1,-1,1,5,3,1,5,1,7,1,False,True,True,False,True,True,False,False,False,West
13,4,2361,13,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,South
13,3,2360,14,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,False,True,True,True,False,False,False,South
13,2,2459,15,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,False,False,True,True,False,False,False,South
13,1,2558,16,-1,-1,-1,1,5,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,South
12,1,2657,15,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
11,1,2756,14,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
10,1,2855,13,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
9,1,2854,12,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
8,1,2853,11,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
7,1,3252,10,-1,-1,-1,1,5,3,1,5,1,7,1,False,False,True,True,True,True,False,False,False,West
6,1,3251,9,-1,-1,-1,1,5,3,1,5,1,7,1,True,False,True,True,True,True,False,False,False,West
6,2,3250,8,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,False,False,True,True,False,False,False,North
6,3,3249,7,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,True,False,True,True,False,False,False,North
6,4,3348,6,-1,-1,-1,1,5,3,1,5,1,7,1,True,True,False,True,True,True,False,False,False,North
