@relation 'pacmandirection-weka.filters.unsupervised.attribute.Remove-R1-7,12-19,29'

@attribute distanceGhosts1 numeric
@attribute distanceGhosts2 numeric
@attribute distanceGhosts3 numeric
@attribute distanceGhosts4 numeric
@attribute legalNorth {True,False}
@attribute legalSouth {True,False}
@attribute legalEast {True,False}
@attribute legalWest {True,False}
@attribute legalStop {True,False}
@attribute livingGhost1 {True,False}
@attribute livingGhost2 {True,False}
@attribute livingGhost3 {True,False}
@attribute livingGhost4 {True,False}
@attribute directionPacman {North,South,West,East,Stop,None}

@data
-1,14,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,13,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,11,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,11,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,9,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,9,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,7,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,4,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,2,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,True,True,False,True,False,True,False,False,West
-1,2,-1,-1,True,True,False,False,True,False,True,False,False,North
11,7,7,18,False,True,True,False,True,True,True,True,True,Stop
11,5,9,18,True,True,False,False,True,True,True,True,True,South
11,3,9,18,True,True,True,False,True,True,True,True,True,South
9,3,9,17,False,True,True,True,True,True,True,True,True,East
9,3,8,16,False,True,True,True,True,True,True,True,True,East
7,1,6,16,False,True,True,True,True,True,True,True,True,East
5,3,5,14,True,True,True,True,True,True,True,True,True,East
4,3,4,13,True,True,True,True,True,True,True,True,True,East
4,3,3,13,False,True,True,True,True,True,True,True,True,East
4,4,2,11,False,True,True,True,True,True,True,True,True,East
3,4,4,11,True,True,True,True,True,True,True,True,True,South
3,4,5,9,True,True,True,True,True,True,True,True,True,South
3,4,6,9,True,True,True,False,True,True,True,True,True,South
3,4,6,9,True,True,True,True,True,True,True,True,True,South
1,4,7,9,False,True,True,True,True,True,True,True,True,West
-1,5,9,8,True,True,True,True,True,False,True,True,True,South
-1,6,8,7,True,True,True,True,True,False,True,True,True,East
-1,8,8,5,True,True,True,True,True,False,True,True,True,East
-1,10,10,4,True,True,True,True,True,False,True,True,True,East
-1,9,10,4,True,True,True,True,True,False,True,True,True,North
-1,8,8,6,True,True,True,True,True,False,True,True,True,West
-1,8,8,8,True,True,True,True,True,False,True,True,True,West
-1,8,8,10,True,True,True,False,True,False,True,True,True,North
-1,6,6,11,True,True,True,True,True,False,True,True,True,North
-1,4,4,13,True,False,True,True,True,False,True,True,True,West
-1,3,4,15,True,False,True,True,True,False,True,True,True,West
-1,3,3,15,True,True,True,True,True,False,True,True,True,North
-1,3,1,16,True,True,True,True,True,False,True,True,True,North
-1,3,-1,16,True,True,False,True,True,False,True,False,True,North
-1,3,-1,14,True,True,True,True,True,False,True,False,True,South
-1,4,-1,13,False,True,True,True,True,False,True,False,True,East
-1,4,-1,13,False,True,True,True,True,False,True,False,True,East
-1,5,-1,11,False,True,True,True,True,False,True,False,True,East
-1,6,-1,11,True,True,True,True,True,False,True,False,True,East
-1,8,-1,9,True,False,True,True,True,False,True,False,True,East
-1,10,-1,9,False,True,True,True,True,False,True,False,True,East
-1,11,-1,9,False,True,True,True,True,False,True,False,True,East
-1,11,-1,7,True,True,True,True,True,False,True,False,True,East
-1,11,-1,6,True,True,True,True,True,False,True,False,True,South
-1,12,-1,5,True,True,True,True,True,False,True,False,True,South
-1,12,-1,4,True,True,False,False,True,False,True,False,True,South
-1,14,-1,4,True,True,True,True,True,False,True,False,True,South
-1,14,-1,4,False,True,True,True,True,False,True,False,True,East
-1,14,-1,2,False,True,True,True,True,False,True,False,True,East
-1,14,-1,1,False,True,True,True,True,False,True,False,True,East
-1,16,-1,-1,True,True,False,True,True,False,True,False,False,East
-1,16,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,15,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,13,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,13,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,11,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,10,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,10,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,9,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,7,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,5,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,3,-1,-1,True,True,True,False,True,False,True,False,False,North
11,7,7,18,False,True,True,False,True,True,True,True,True,Stop
9,6,7,18,True,True,False,False,True,True,True,True,True,South
9,4,8,17,True,True,True,False,True,True,True,True,True,South
7,4,10,15,True,True,True,False,True,True,True,True,True,South
5,5,12,15,True,True,True,False,True,True,True,True,True,South
5,5,12,13,True,True,False,False,True,True,True,True,True,South
5,5,14,13,True,True,True,False,True,True,True,True,True,South
3,3,13,12,False,True,True,True,True,True,True,True,True,East
2,2,12,10,False,True,True,True,True,True,True,True,True,East
-1,2,10,10,False,True,True,True,True,False,True,True,True,East
-1,4,8,9,False,True,True,True,True,False,True,True,True,East
-1,4,8,9,False,True,True,True,True,False,True,True,True,East
-1,4,8,8,False,True,True,True,True,False,True,True,True,East
-1,4,7,7,True,True,True,True,True,False,True,True,True,East
-1,4,7,5,True,True,True,True,True,False,True,True,True,East
-1,6,7,5,True,True,True,True,True,False,True,True,True,East
-1,6,5,7,True,True,False,True,True,False,True,True,True,North
-1,4,5,9,True,True,False,True,True,False,True,True,True,North
-1,3,4,9,True,True,False,True,True,False,True,True,True,North
-1,4,2,11,True,True,True,True,True,False,True,True,True,North
-1,4,-1,10,True,False,True,True,True,False,True,False,True,East
-1,6,-1,10,False,True,True,True,True,False,True,False,True,East
-1,6,-1,9,False,True,True,True,True,False,True,False,True,East
-1,7,-1,8,True,True,True,True,True,False,True,False,True,East
-1,8,-1,6,False,True,True,True,True,False,True,False,True,East
-1,9,-1,5,False,True,True,True,True,False,True,False,True,East
-1,11,-1,5,False,True,True,True,True,False,True,False,True,East
-1,12,-1,5,True,True,False,True,True,False,True,False,True,East
-1,11,-1,5,True,True,False,True,True,False,True,False,True,South
-1,11,-1,4,True,True,False,True,True,False,True,False,True,South
-1,12,-1,4,True,True,False,False,True,False,True,False,True,South
-1,14,-1,2,True,True,False,True,True,False,True,False,True,South
-1,13,-1,1,False,True,True,True,True,False,True,False,True,West
-1,15,-1,-1,True,True,True,True,True,False,True,False,False,South
-1,13,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,13,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,13,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,11,-1,-1,True,True,True,False,True,False,True,False,False,West
-1,11,-1,-1,False,True,True,True,True,False,True,False,False,North
-1,9,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,9,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,8,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,6,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,6,-1,-1,True,True,True,True,True,False,True,False,False,West
-1,5,-1,-1,True,True,True,False,True,False,True,False,False,North
-1,3,-1,-1,True,True,True,True,True,False,True,False,False,North
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
11,8,6,3,False,False,True,True,True,True,True,True,True,West
11,7,8,4,False,False,True,True,True,True,True,True,True,West
11,6,10,4,False,False,True,True,True,True,True,True,True,West
9,4,10,6,False,False,True,True,True,True,True,True,True,West
9,2,12,6,False,False,True,True,True,True,True,True,True,West
9,4,12,6,False,False,True,True,True,True,True,True,True,West
8,5,12,6,False,True,True,True,True,True,True,True,True,West
6,6,14,6,False,True,True,True,True,True,True,True,True,West
5,7,14,7,True,True,True,True,True,True,True,True,True,West
4,9,12,9,True,True,True,True,True,True,True,True,True,South
3,11,11,10,True,True,True,True,True,True,True,True,True,South
3,13,13,11,True,True,True,True,True,True,True,True,True,South
3,11,12,11,True,True,False,True,True,True,True,True,True,East
1,11,14,11,True,True,True,True,True,True,True,True,True,West
-1,13,16,13,True,True,True,True,True,False,True,True,True,South
-1,11,14,11,True,True,True,True,True,False,True,True,True,East
-1,11,12,9,True,True,False,True,True,False,True,True,True,North
-1,9,12,7,True,True,True,True,True,False,True,True,True,North
-1,8,12,7,True,False,True,True,True,False,True,True,True,East
-1,8,12,7,False,False,True,True,True,False,True,True,True,East
-1,6,10,5,False,False,True,True,True,False,True,True,True,East
-1,6,10,5,False,False,True,True,True,False,True,True,True,East
-1,4,9,5,False,False,True,True,True,False,True,True,True,East
-1,6,7,7,False,False,True,True,True,False,True,True,True,East
-1,7,6,7,False,False,True,True,True,False,True,True,True,East
-1,8,6,7,False,False,True,True,True,False,True,True,True,East
-1,10,4,9,True,False,True,True,True,False,True,True,True,East
-1,12,2,9,True,True,True,True,True,False,True,True,True,East
-1,13,2,9,True,True,True,True,True,False,True,True,True,East
-1,15,2,10,True,True,True,True,True,False,True,True,True,East
-1,15,2,11,True,True,True,True,True,False,True,True,True,East
-1,17,2,12,True,True,False,True,True,False,True,True,True,East
-1,15,-1,10,True,True,True,True,True,False,True,False,True,West
-1,14,-1,10,True,True,True,True,True,False,True,False,True,West
-1,13,-1,8,True,True,True,True,True,False,True,False,True,West
-1,13,-1,6,True,True,True,True,True,False,True,False,True,North
-1,12,-1,4,True,True,True,True,True,False,True,False,True,North
-1,11,-1,3,True,True,True,False,True,False,True,False,True,North
-1,10,-1,2,True,True,True,False,True,False,True,False,True,North
-1,8,-1,3,True,True,True,False,True,False,True,False,True,North
-1,6,-1,5,False,True,True,True,True,False,True,False,True,North
-1,6,-1,4,False,False,True,True,True,False,True,False,True,West
-1,6,-1,3,False,False,True,True,True,False,True,False,True,West
-1,5,-1,2,False,False,True,True,True,False,True,False,True,West
-1,5,-1,2,False,False,True,True,True,False,True,False,True,West
-1,5,-1,4,False,True,True,True,True,False,True,False,True,West
-1,3,-1,2,True,True,False,True,True,False,True,False,True,South
-1,2,-1,2,True,False,True,True,True,False,True,False,True,South
-1,3,-1,2,False,False,True,True,True,False,True,False,True,East
-1,4,-1,-1,False,False,True,True,True,False,True,False,False,East
-1,4,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,False,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,False,True,True,True,False,True,False,False,West
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
11,7,7,4,False,False,True,True,True,True,True,True,True,West
9,7,8,4,False,False,True,True,True,True,True,True,True,West
7,6,8,5,False,False,True,True,True,True,True,True,True,West
6,4,10,7,False,False,True,True,True,True,True,True,True,West
6,3,12,8,False,False,True,True,True,True,True,True,True,West
4,2,14,8,False,False,True,True,True,True,True,True,True,West
6,3,14,10,False,True,True,True,True,True,True,True,True,West
7,3,16,10,False,True,True,True,True,True,True,True,True,West
5,4,16,12,True,True,True,True,True,True,True,True,True,South
5,6,16,12,True,True,True,True,True,True,True,True,True,South
3,6,16,12,True,True,False,True,True,True,True,True,True,South
3,8,14,14,True,True,True,True,True,True,True,True,True,South
1,7,12,14,False,True,True,True,True,True,True,True,True,East
-1,7,12,13,False,True,True,True,True,False,True,True,True,East
-1,8,11,11,False,True,True,True,True,False,True,True,True,East
-1,8,9,10,False,True,False,True,True,False,True,True,True,East
-1,10,11,12,True,True,False,True,True,False,True,True,True,South
-1,10,13,12,True,True,False,True,True,False,True,True,True,South
-1,10,13,12,True,False,True,True,True,False,True,True,True,South
-1,10,11,11,False,False,True,True,True,False,True,True,True,East
-1,12,9,10,True,False,True,True,True,False,True,True,True,East
-1,13,9,9,True,False,True,True,True,False,True,True,True,East
-1,13,7,11,True,False,True,True,True,False,True,True,True,East
-1,15,5,13,True,False,True,True,True,False,True,True,True,East
-1,16,7,13,True,False,True,True,True,False,True,True,True,East
-1,14,5,12,True,True,True,True,True,False,True,True,True,North
-1,13,4,10,True,True,True,True,True,False,True,True,True,North
-1,11,4,10,True,True,True,True,True,False,True,True,True,North
-1,10,3,8,True,True,True,False,True,False,True,True,True,North
-1,10,2,6,True,True,True,True,True,False,True,True,True,North
-1,9,-1,5,True,False,True,True,True,False,True,False,True,West
-1,11,-1,6,True,True,True,True,True,False,True,False,True,East
-1,12,-1,6,True,True,True,True,True,False,True,False,True,East
-1,11,-1,5,True,True,True,True,True,False,True,False,True,North
-1,11,-1,5,True,True,True,True,True,False,True,False,True,North
-1,9,-1,5,True,True,True,False,True,False,True,False,True,North
-1,7,-1,5,True,True,True,False,True,False,True,False,True,North
-1,6,-1,7,True,True,True,False,True,False,True,False,True,North
-1,6,-1,7,False,True,True,True,True,False,True,False,True,North
-1,6,-1,5,False,False,True,True,True,False,True,False,True,West
-1,4,-1,4,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,False,True,True,True,False,True,False,True,West
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
9,7,7,4,False,False,True,True,True,True,True,True,True,West
9,6,9,4,False,False,True,True,True,True,True,True,True,West
9,5,11,4,False,False,True,True,True,True,True,True,True,West
9,3,11,6,False,False,True,True,True,True,True,True,True,West
7,3,11,6,False,False,True,True,True,True,True,True,True,West
7,3,11,7,False,False,True,True,True,True,True,True,True,West
7,3,11,9,False,True,True,True,True,True,True,True,True,West
5,4,13,10,False,True,True,True,True,True,True,True,True,West
4,6,12,11,True,True,True,True,True,True,True,True,True,South
4,8,11,13,True,True,True,True,True,True,True,True,True,South
2,9,13,13,True,True,True,True,True,True,True,True,True,West
-1,11,13,15,True,True,True,True,True,False,True,True,True,South
-1,11,12,14,True,True,False,True,True,False,True,True,True,East
-1,9,13,12,True,True,True,True,True,False,True,True,True,North
-1,9,11,11,True,False,True,True,True,False,True,True,True,East
-1,7,9,10,False,False,True,True,True,False,True,True,True,East
-1,7,9,10,False,False,True,True,True,False,True,True,True,East
-1,5,8,9,False,False,True,True,True,False,True,True,True,East
-1,5,8,7,False,False,True,True,True,False,True,True,True,East
-1,7,7,6,False,False,True,True,True,False,True,True,True,East
-1,7,5,6,False,False,True,True,True,False,True,True,True,East
-1,9,4,4,False,False,True,True,True,False,True,True,True,East
-1,11,4,4,True,False,True,True,True,False,True,True,True,East
-1,12,2,6,True,True,True,True,True,False,True,True,True,East
-1,12,1,7,True,True,True,False,True,False,True,True,True,South
-1,12,-1,8,True,True,True,True,True,False,True,False,True,South
-1,12,-1,10,True,True,True,True,True,False,True,False,True,East
-1,12,-1,9,True,True,True,True,True,False,True,False,True,North
-1,11,-1,7,True,True,True,True,True,False,True,False,True,North
-1,10,-1,7,True,True,True,True,True,False,True,False,True,North
-1,10,-1,7,True,True,True,True,True,False,True,False,True,North
-1,9,-1,5,True,True,True,False,True,False,True,False,True,North
-1,7,-1,5,True,True,True,False,True,False,True,False,True,North
-1,7,-1,5,True,True,True,False,True,False,True,False,True,North
-1,8,-1,7,False,True,True,True,True,False,True,False,True,North
-1,6,-1,5,False,False,True,True,True,False,True,False,True,West
-1,6,-1,4,False,False,True,True,True,False,True,False,True,West
-1,6,-1,3,False,False,True,True,True,False,True,False,True,West
-1,6,-1,3,False,False,True,True,True,False,True,False,True,West
-1,5,-1,1,False,True,True,True,True,False,True,False,True,West
-1,5,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,4,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,True,True,False,True,False,True,False,False,South
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
11,7,7,4,False,False,True,True,True,True,True,True,True,West
9,7,7,5,False,False,True,True,True,True,True,True,True,West
8,5,7,6,False,False,True,True,True,True,True,True,True,West
6,3,8,7,False,False,True,True,True,True,True,True,True,West
5,2,8,7,False,False,True,True,True,True,True,True,True,West
5,4,9,9,False,False,True,True,True,True,True,True,True,West
7,6,11,9,False,True,True,True,True,True,True,True,True,West
7,8,13,11,False,True,True,True,True,True,True,True,True,West
6,10,13,12,True,True,True,True,True,True,True,True,True,South
6,10,11,12,True,True,True,True,True,True,True,True,True,South
5,12,11,12,True,True,False,True,True,True,True,True,True,South
4,12,9,13,True,True,True,True,True,True,True,True,True,South
2,12,7,13,False,True,True,True,True,True,True,True,True,East
2,10,7,13,False,True,True,True,True,True,True,True,True,East
-1,8,7,11,False,True,True,True,True,False,True,True,True,East
-1,8,7,11,False,True,False,True,True,False,True,True,True,East
-1,10,6,11,True,True,False,True,True,False,True,True,True,South
-1,10,6,12,True,True,False,True,True,False,True,True,True,South
-1,12,8,13,True,False,True,True,True,False,True,True,True,South
-1,11,6,12,False,False,True,True,True,False,True,True,True,East
-1,11,4,12,True,False,True,True,True,False,True,True,True,East
-1,12,4,10,True,False,True,True,True,False,True,True,True,East
-1,13,2,9,True,False,True,True,True,False,True,True,True,East
-1,11,2,8,True,True,True,True,True,False,True,True,True,North
-1,10,2,7,True,True,True,True,True,False,True,True,True,North
-1,12,2,9,True,True,True,True,True,False,True,True,True,East
-1,13,2,11,True,True,True,True,True,False,True,True,True,East
-1,12,2,9,True,True,True,True,True,False,True,True,True,West
-1,11,1,8,True,True,True,True,True,False,True,True,True,West
-1,10,-1,6,False,True,True,True,True,False,True,False,True,North
-1,10,-1,7,False,True,True,True,True,False,True,False,True,East
-1,12,-1,9,True,True,True,True,True,False,True,False,True,East
-1,14,-1,11,True,True,True,True,True,False,True,False,True,East
-1,12,-1,9,True,True,True,True,True,False,True,False,True,North
-1,12,-1,8,True,True,True,True,True,False,True,False,True,North
-1,11,-1,7,True,True,True,True,True,False,True,False,True,North
-1,11,-1,5,True,True,True,True,True,False,True,False,True,North
-1,10,-1,4,True,True,True,False,True,False,True,False,True,North
-1,9,-1,4,True,True,True,False,True,False,True,False,True,North
-1,8,-1,5,True,True,True,False,True,False,True,False,True,North
-1,8,-1,6,False,True,True,True,True,False,True,False,True,North
-1,6,-1,5,False,False,True,True,True,False,True,False,True,West
-1,5,-1,4,False,False,True,True,True,False,True,False,True,West
-1,3,-1,4,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,True,True,True,True,False,True,False,True,West
-1,3,-1,2,True,True,False,True,True,False,True,False,True,South
-1,3,-1,1,True,False,True,True,True,False,True,False,True,South
-1,4,-1,-1,False,False,True,True,True,False,True,False,False,East
-1,3,-1,-1,True,False,True,True,True,False,True,False,False,West
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
9,7,6,4,False,False,True,True,True,True,True,True,True,West
9,5,8,5,False,False,True,True,True,True,True,True,True,West
8,5,10,6,False,False,True,True,True,True,True,True,True,West
6,3,12,7,False,False,True,True,True,True,True,True,True,West
6,3,14,8,False,False,True,True,True,True,True,True,True,West
6,5,16,8,False,False,True,True,True,True,True,True,True,West
8,7,17,10,False,True,True,True,True,True,True,True,True,West
8,7,17,10,False,True,True,True,True,True,True,True,True,West
6,9,17,11,True,True,True,True,True,True,True,True,True,South
6,9,16,11,True,True,True,True,True,True,True,True,True,South
5,10,16,11,True,True,False,True,True,True,True,True,True,South
5,10,14,12,True,True,True,True,True,True,True,True,True,South
4,10,12,11,False,True,True,True,True,True,True,True,True,East
4,10,10,9,False,True,True,True,True,True,True,True,True,East
2,8,8,9,False,True,True,True,True,True,True,True,True,East
1,9,8,9,True,True,True,True,True,True,True,True,True,South
-1,11,10,11,True,True,True,True,True,False,True,True,True,South
-1,11,10,10,True,True,False,True,True,False,True,True,True,East
-1,11,12,10,True,False,True,True,True,False,True,True,True,South
-1,11,12,10,False,False,True,True,True,False,True,True,True,East
-1,11,10,10,True,False,True,True,True,False,True,True,True,East
-1,12,9,12,True,False,True,True,True,False,True,True,True,East
-1,14,8,12,True,False,True,True,True,False,True,True,True,East
-1,14,8,14,True,False,True,True,True,False,True,True,True,East
-1,14,8,14,True,False,True,True,True,False,True,True,True,East
-1,16,8,15,True,False,True,True,True,False,True,True,True,East
-1,16,7,15,True,False,True,True,True,False,True,True,True,East
-1,15,7,14,True,True,True,True,True,False,True,True,True,North
-1,15,7,12,True,True,True,True,True,False,True,True,True,West
-1,13,6,10,True,True,True,True,True,False,True,True,True,West
-1,13,6,10,True,True,True,True,True,False,True,True,True,North
-1,12,4,8,True,True,True,True,True,False,True,True,True,North
-1,11,2,7,True,True,True,False,True,False,True,True,True,North
-1,9,2,7,True,True,True,True,True,False,True,True,True,North
-1,8,2,7,True,False,True,True,True,False,True,True,True,West
-1,8,2,5,True,True,True,False,True,False,True,True,True,North
-1,8,-1,5,True,True,True,True,True,False,True,False,True,East
-1,10,-1,5,True,True,True,True,True,False,True,False,True,East
-1,8,-1,4,True,True,True,True,True,False,True,False,True,North
-1,8,-1,4,True,True,True,False,True,False,True,False,True,North
-1,8,-1,3,True,True,True,False,True,False,True,False,True,North
-1,10,-1,1,True,True,True,True,True,False,True,False,True,East
-1,8,-1,-1,True,True,True,True,True,False,True,False,False,North
-1,6,-1,-1,True,True,True,False,True,False,True,False,False,West
-1,7,-1,-1,False,True,True,True,True,False,True,False,False,North
-1,6,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,5,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,3,-1,-1,False,False,True,True,True,False,True,False,False,West
-1,3,-1,-1,False,False,True,True,True,False,True,False,False,West
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
10,7,7,4,False,False,True,True,True,True,True,True,True,West
9,5,7,5,False,False,True,True,True,True,True,True,True,West
9,4,8,5,False,False,True,True,True,True,True,True,True,West
7,4,10,7,False,False,True,True,True,True,True,True,True,West
7,2,12,8,False,False,True,True,True,True,True,True,True,West
7,4,12,8,False,False,True,True,True,True,True,True,True,West
6,6,12,8,False,True,True,True,True,True,True,True,True,West
6,8,12,9,False,True,True,True,True,True,True,True,True,West
4,8,14,10,True,True,True,True,True,True,True,True,True,West
3,10,12,12,True,True,True,True,True,True,True,True,True,South
3,10,12,12,True,True,True,True,True,True,True,True,True,South
3,8,11,12,True,True,True,True,True,True,True,True,True,East
1,9,9,12,True,True,False,True,True,True,True,True,True,South
-1,9,7,12,True,True,True,True,True,False,True,True,True,South
-1,9,6,12,False,True,True,True,True,False,True,True,True,East
-1,9,6,12,False,True,True,True,True,False,True,True,True,East
-1,10,6,12,False,True,True,True,True,False,True,True,True,East
-1,12,5,11,False,True,False,True,True,False,True,True,True,East
-1,12,5,11,True,True,False,True,True,False,True,True,True,South
-1,13,4,12,True,True,False,True,True,False,True,True,True,South
-1,15,2,13,True,False,True,True,True,False,True,True,True,South
-1,15,2,12,False,False,True,True,True,False,True,True,True,East
-1,16,1,10,True,False,True,True,True,False,True,True,True,East
-1,15,-1,10,True,True,True,False,True,False,True,False,True,North
-1,16,-1,8,True,True,True,True,True,False,True,False,True,East
-1,16,-1,9,True,True,True,True,True,False,True,False,True,East
-1,16,-1,10,True,True,True,True,True,False,True,False,True,East
-1,18,-1,12,True,True,True,True,True,False,True,False,True,East
-1,19,-1,12,True,True,True,True,True,False,True,False,True,East
-1,18,-1,12,True,True,True,True,True,False,True,False,True,North
-1,16,-1,12,True,True,True,True,True,False,True,False,True,North
-1,14,-1,12,True,True,True,True,True,False,True,False,True,North
-1,12,-1,12,True,True,True,True,True,False,True,False,True,North
-1,11,-1,10,True,True,True,True,True,False,True,False,True,North
-1,10,-1,10,True,True,True,True,True,False,True,False,True,North
-1,8,-1,8,True,True,True,False,True,False,True,False,True,North
-1,6,-1,8,True,True,True,False,True,False,True,False,True,North
-1,6,-1,6,True,True,True,False,True,False,True,False,True,North
-1,8,-1,6,False,True,True,True,True,False,True,False,True,North
-1,6,-1,5,False,False,True,True,True,False,True,False,True,West
-1,6,-1,5,False,False,True,True,True,False,True,False,True,West
-1,4,-1,4,False,False,True,True,True,False,True,False,True,West
-1,3,-1,2,False,False,True,True,True,False,True,False,True,West
-1,1,-1,2,False,True,True,True,True,False,True,False,True,West
-1,2,-1,1,False,True,True,True,True,False,True,False,True,West
-1,2,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,2,-1,-1,False,True,True,True,True,False,True,False,False,East
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
11,8,5,3,False,False,True,True,True,True,True,True,True,West
11,6,7,5,False,False,True,True,True,True,True,True,True,West
11,4,7,6,False,False,True,True,True,True,True,True,True,West
10,3,9,6,False,False,True,True,True,True,True,True,True,West
8,3,10,6,False,False,True,True,True,True,True,True,True,West
8,5,12,7,False,False,True,True,True,True,True,True,True,West
7,7,12,9,False,True,True,True,True,True,True,True,True,West
5,7,14,10,False,True,True,True,True,True,True,True,True,West
3,8,15,11,True,True,True,True,True,True,True,True,True,West
3,10,13,13,True,True,True,True,True,True,True,True,True,South
2,12,13,13,True,True,True,True,True,True,True,True,True,South
2,12,11,15,True,True,True,True,True,True,True,True,True,South
-1,14,12,16,True,True,True,True,True,False,True,True,True,South
-1,12,10,15,True,True,True,True,True,False,True,True,True,East
-1,12,11,13,True,True,False,True,True,False,True,True,True,North
-1,11,13,11,True,True,True,True,True,False,True,True,True,North
-1,11,13,10,True,False,True,True,True,False,True,True,True,East
-1,11,12,8,False,False,True,True,True,False,True,True,True,East
-1,10,10,8,False,False,True,True,True,False,True,True,True,East
-1,8,10,6,False,False,True,True,True,False,True,True,True,East
-1,6,9,5,False,False,True,True,True,False,True,True,True,East
-1,7,7,5,False,False,True,True,True,False,True,True,True,East
-1,8,7,5,False,False,True,True,True,False,True,True,True,East
-1,8,5,7,False,False,True,True,True,False,True,True,True,East
-1,9,3,7,True,False,True,True,True,False,True,True,True,East
-1,9,2,9,True,True,True,True,True,False,True,True,True,East
-1,11,1,10,True,True,True,True,True,False,True,True,True,East
-1,13,-1,11,True,True,True,True,True,False,True,False,True,East
-1,12,-1,11,True,True,True,True,True,False,True,False,True,West
-1,12,-1,11,True,True,True,True,True,False,True,False,True,North
-1,12,-1,10,True,True,True,True,True,False,True,False,True,North
-1,11,-1,9,True,True,True,False,True,False,True,False,True,North
-1,10,-1,9,True,True,True,False,True,False,True,False,True,North
-1,11,-1,9,True,True,True,False,True,False,True,False,True,North
-1,11,-1,9,False,True,True,True,True,False,True,False,True,North
-1,10,-1,7,False,False,True,True,True,False,True,False,True,West
-1,8,-1,5,False,False,True,True,True,False,True,False,True,West
-1,8,-1,3,False,False,True,True,True,False,True,False,True,West
-1,8,-1,2,False,False,True,True,True,False,True,False,True,West
-1,6,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,4,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,3,-1,-1,False,True,True,True,True,False,True,False,False,West
-1,2,-1,-1,True,True,True,False,True,False,True,False,False,South
-1,2,-1,-1,True,False,True,True,True,False,True,False,False,South
11,9,5,3,False,False,True,True,True,True,True,True,True,Stop
9,7,7,3,False,False,True,True,True,True,True,True,True,West
9,7,7,5,False,False,True,True,True,True,True,True,True,West
8,5,8,5,False,False,True,True,True,True,True,True,True,West
8,3,10,5,False,False,True,True,True,True,True,True,True,West
6,3,12,5,False,False,True,True,True,True,True,True,True,West
4,5,13,6,False,False,True,True,True,True,True,True,True,West
5,5,15,8,False,True,True,True,True,True,True,True,True,West
6,7,15,8,False,True,True,True,True,True,True,True,True,West
6,9,13,10,True,True,True,True,True,True,True,True,True,South
4,11,13,11,True,True,True,True,True,True,True,True,True,South
4,13,12,13,True,True,False,True,True,True,True,True,True,South
4,15,12,13,True,True,True,True,True,True,True,True,True,South
3,15,10,11,False,True,True,True,True,True,True,True,True,East
1,15,10,9,False,True,True,True,True,True,True,True,True,East
-1,14,8,9,False,True,True,True,True,False,True,True,True,East
-1,14,7,8,False,True,False,True,True,False,True,True,True,East
